,index,id,Text,Annotation,oh_label,correct_text
4774,5.75596432155005E+017,5.75596432155005E+017,thats wrong they dont deserve to be they did a lot better than kat and its disgusting,none,0.0,that wrong dont desert lot better at disgust
4775,5.75604572368015E+017,5.75604572368015E+017,i love and there like a real life couple its so adorable,none,0.0,love like real life couple ardor
4776,5.71395549930262E+017,5.71395549930262E+017,optimistic this the end game announcement was a single step in a long path in abuse,none,0.0,optimism end game announce single step long path abuse
4777,5.7232775575851E+017,5.7232775575851E+017,,none,0.0,
4778,5.68148139883897E+017,5.68148139883897E+017,its quite trivial if you use relative motion the earth does not move under the airplane so that the plane,none,0.0,quit trivial use red motion earth move airplane plane
4779,5.04674884380017E+017,5.04674884380017E+017,but since most of the are i guess you cant be to give a about them,none,0.0,since guess can give
4780,5.75954161390486E+017,5.75954161390486E+017,who go down the mkr2015,none,0.0,go mkr2015
4781,5.75439432670564E+017,5.75439432670564E+017,adnansadiq01 remember that stole billion and his stole another billion so moving up is easy,none,0.0,adnansadiq01 remember stole billion stole not billion move east
4782,5.61295680744862E+017,5.61295680744862E+017,anbaari16 and the only kill in combat,none,0.0,anbaari16 kill combat
4783,5.37645994809119E+017,5.37645994809119E+017,oh no heaven forbid a man a woman visually appealing the horror grow up science,sexism,1.0,oh heaven forbid man woman visual appeal horror grow science
4784,5.7234072458417E+017,5.7234072458417E+017,oh another trip around the country will they be cooking shark because this show just one and maimed it beyond,none,0.0,oh not trip around country cook sharp show one maim beyond
4785,5.64899942909489E+017,5.64899942909489E+017,why do have to play the not serious just wanting to fight card when call them out on with ill,none,0.0,play serious want fight card call ill
4786,5.65980553972052E+017,5.65980553972052E+017,coil780 nope very first night he engaged me with those that dude is just,none,0.0,coil780 hope first night engage due
4787,4.40554468598231E+017,4.40554468598231E+017,ah a feminist seeing everywhere then do check my before you call me yo,sexism,1.0,ah feminist see everywhere check call to
4788,5.67888662752404E+017,5.67888662752404E+017,pretty content actually thirst48,none,0.0,pretty content actual thirst
4789,5.72340706393633E+017,5.72340706393633E+017,are these out west or on the central coast mkr2015,none,0.0,west central coast mkr2015
4790,4.88813782748365E+017,4.88813782748365E+017,,none,0.0,
4791,5.73630339035193E+017,5.73630339035193E+017,not sure yet but good from many people,none,0.0,sure yet good man people
4792,5.53692805864772E+017,5.53692805864772E+017,camillehughes16 nobody the law phony abuse,racism,1.0,camillehughes16 nobody law phone abuse
4793,5.72333705991045E+017,5.72333705991045E+017,show its name to your kitchen my,none,0.0,show name kitchen
4794,5.70814936219128E+017,5.70814936219128E+017,want more fun stuff the name of the person i that music,none,0.0,want fun stuff name person music
4795,5.75953274869658E+017,5.75953274869658E+017,seriously if men at work can be for the kookaburra rift then should be able to retire after taking to court,none,0.0,serious men work kookaburra rift all retire take court
4796,5.74395757584781E+017,5.74395757584781E+017,turning it into a block list could be pretty rad too,none,0.0,turn block list could pretty had
4797,5.72347569520579E+017,5.72347569520579E+017,and tony disappointed me lovely people but they cannot cook,none,0.0,tone disappoint love people cannot cook
4798,5.62697338482078E+017,5.62697338482078E+017,only about not in tech stopwadhwa2015,none,0.0,teach stopwadhwa2015
4799,5.68281657762918E+017,5.68281657762918E+017,is so lots more too classy,none,0.0,lot class
4800,5.75426969518543E+017,5.75426969518543E+017,when you organize to try and stop an non profit its almost like you actually support harass,none,0.0,organ try stop non profit almost like actual support grass
4801,5.64591242567508E+017,5.64591242567508E+017,go back to the top of this thread and read again then,sexism,1.0,go back top thread read
4802,5.73747533383475E+017,5.73747533383475E+017,desertfox899 not just to you also you are not,none,0.0,desertfox899 also
4803,5.64095626728968E+017,5.64095626728968E+017,mt89 the more i think about it its clear that gender as a social construct to seem shorter and to get,sexism,1.0,mt think clear gender social construct seem shorter get
4804,5.75597032104026E+017,5.75597032104026E+017,halcyon2001 no relative of mine her surname is different,sexism,1.0,halcyon2001 red mine surname differ
4805,5.7561981815124E+017,5.7561981815124E+017,a are you serious fair suck of the kat,none,0.0,serious fair suck at
4806,5.71157780121276E+017,5.71157780121276E+017,we all assume that will progress but to regress and now,racism,1.0,assume progress repress
4807,5.75953876655833E+017,5.75953876655833E+017,jane and look good,none,0.0,jane look good
4808,5.72351883899118E+017,5.72351883899118E+017,can someone please perhaps another serve of sausage might gag him,none,0.0,someone pleas perhaps not serve sausage might gag
4809,5.72337452158886E+017,5.72337452158886E+017,out,none,0.0,
4810,5.6851754753382E+017,5.6851754753382E+017,kellyturner99 fei989 remember a in and himself on following prophet,none,0.0,kellyturner99 fei989 remember follow prophet
4811,5.55812027461947E+017,5.55812027461947E+017,nndabbour64 every child that is and never given a choice is force,racism,1.0,nndabbour64 every child never given choice for
4812,5.61976439516705E+017,5.61976439516705E+017,thats a lie the only thing you was and all you was dead,none,0.0,that lie thing dead
4813,5.75949842586821E+017,5.75949842586821E+017,and,none,0.0,
4814,5.66064964243583E+017,5.66064964243583E+017,you have no idea what crazy mob like until youve seen what and,none,0.0,idea crazy mob like you seen
4815,5.65103640096956E+017,5.65103640096956E+017,erikssonmalin85 ever home in dark seen another person and men are times more often,sexism,1.0,erikssonmalin85 ever home dark seen not person men time often
4816,5.75515866831389E+017,5.75515866831389E+017,dont look at me i didnt restart it,none,0.0,dont look didn start
4817,5.71006672295961E+017,5.71006672295961E+017,its about ethics in journalism,none,0.0,ethics journal
4818,5.55382030100619E+017,5.55382030100619E+017,tib2016 ironmanl1 and what is the conspiracy clearly that they want to murder,racism,1.0,tib2016 ironmanl1 conspiracy clearly want murder
4819,5.65888280038609E+017,5.65888280038609E+017,thats the disadvantage of following a religion of uneducated so that you have to rely on for everything,racism,1.0,that disadvantage follow religion undue rely every
4820,5.70980055960179E+017,5.70980055960179E+017,friday13 darksim7 iam8bit your was uncalled for,none,0.0,friday darksim7 iam8bit until
4821,5.7594788937918E+017,5.7594788937918E+017,wait where are will and a few now that u have mention it where r they,none,0.0,wait u mention r
4822,5.71925370368238E+017,5.71925370368238E+017,ljesus12 maybe we should get the of all the instead of the single one who your stupidity,none,0.0,ljesus12 may get instead single one stupid
4823,5.64226802952851E+017,5.64226802952851E+017,p8952 mjg59 but only with other of targeted harassment from this specific group cant speak for other hate,none,0.0,p8952 mjg59 target grass specie group can speak hate
4824,5.75431888799691E+017,5.75431888799691E+017,adnansadiq01 so you came up with a conspiracy theory for one and all the rest brain dead,none,0.0,adnansadiq01 came conspiracy theory one rest brain dead
4825,5.65600270496047E+017,5.65600270496047E+017,sure i think i can stop by for a bit giving a talk but should be out of here by,none,0.0,sure think stop bit give talk
4826,5.72329575486603E+017,5.72329575486603E+017,since when does the hill at the footy count as a catwalk that what a girl is pimping out beam at the footy,sexism,1.0,since hill foot count catwalk girl limp beam foot
4827,5.52304521637286E+017,5.52304521637286E+017,ilhaam673 b1236m here is how the inferiority and abuse of,racism,1.0,ilhaam673 b1236m inferior abuse
4828,5.76552066543309E+017,5.76552066543309E+017,max2000warlord people confuse empathy with being and that more about them than anything,none,0.0,max2000warlord people confuse empathi any
4829,5.75958408374923E+017,5.75958408374923E+017,oh kat u silly silly ur,sexism,1.0,oh at u sill sill or
4830,5.72355209000722E+017,5.72355209000722E+017,dumb with pretty definitely right on one of those guess which one,sexism,1.0,dumb pretty definite right one guess one
4831,5.63757648181342E+017,5.63757648181342E+017,the question is why are the of innocent about the they hide behind,none,0.0,question into hide behind
4832,5.62415376563073E+017,5.62415376563073E+017,what did the doctor say to,sexism,1.0,doctor say
4833,5.6171709961447E+017,5.6171709961447E+017,and the of only agreed to a treaty with because he had already two other,none,0.0,are treaty already two
4834,5.70746024735547E+017,5.70746024735547E+017,its kind of hilarious that so that the very second impostor syndrome kicking it i realize something is wrong,none,0.0,kind filaria second impostor syndrome kick realize cometh wrong
4835,5.20380033937199E+017,5.20380033937199E+017,its pretty sad how are to their own denial,none,0.0,pretty sad denial
4836,5.67433546403283E+017,5.67433546403283E+017,jukes303 its basically an empty excuse that and use for their anti us bigotry,racism,1.0,jukes303 basic empty excuse use anti us bigotri
4837,5.67078262459748E+017,5.67078262459748E+017,now you are just babbling like an incoherent left wing idiot bush didnt kill and bush is not our prophet,none,0.0,babel like income left wing idiot bush didn kill bush prophet
4838,5.6649083015673E+017,5.6649083015673E+017,but your whole conversation about slavery is phony bull propaganda since you follow a slave owner prophet,racism,1.0,whole covers slavery phone bull propaganda since follow slave owner prophet
4839,5.72332559733899E+017,5.72332559733899E+017,look if the stay they wont win the anyway so i dun care,none,0.0,look stay wont win anyway dun care
4840,5.74421837553144E+017,5.74421837553144E+017,this is a conversation i had with one of today,none,0.0,covers one today
4841,5.5759752593109E+017,5.5759752593109E+017,here it is from the new york post,none,0.0,new york post
4842,5.60296041996497E+017,5.60296041996497E+017,that old line of there are over terrorist no other religion is close,racism,1.0,old line terrorist religion close
4843,5.66638978011783E+017,5.66638978011783E+017,mt89 the alone require that at the very least there would need to be multiple everyday in eve,sexism,1.0,mt along require least would need multiple everyday eve
4844,5.75547752060482E+017,5.75547752060482E+017,well the old testament is at times gruesome but there are,none,0.0,well old testament time gruesome
4845,5.71913695191646E+017,5.71913695191646E+017,dianh4 first you deny that the rape of slave then you verify it get lost tired of you,racism,1.0,diana first den rape slave verify get lost tire
4846,5.75955207437185E+017,5.75955207437185E+017,this challenge is really separating the good from the bad,none,0.0,challenge really spear good bad
4847,5.75595961252098E+017,5.75595961252098E+017,i think you might enjoy it too much but go ahead smack her silly,sexism,1.0,think might enjoy much go ahead smack sill
